"chrom"	"seg"	"num.mark"	"nhet"	"cnlr.median"	"mafR"	"segclust"	"cnlr.median.clust"	"mafR.clust"	"start"	"end"	"cf.em"	"tcn.em"	"lcn.em"	"ID"	"parameter"	"purity"	"ploidy"
3	9	1167	161	0.0272771491499926	0.00173403997164493	7	0.00899579296504788	0.0122243336588497	1449950	197354781	1	2	1	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
4	10	629	102	-0.0603147195787119	0.034735092600891	6	-0.056238851705058	0.023649508189393	1402580	190262600	1	2	1	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
5	11	311	82	0.00354935403842975	0.015393717910408	7	0.00899579296504788	0.0122243336588497	218356	62836900	1	2	1	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
5	12	250	32	-0.328269413571274	0.228122592425375	3	-0.323349647179398	0.270966355612375	67151613	133908500	0.414999645805024	1	0	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
5	13	308	61	-0.0232019113016295	0.0147859532765625	7	0.00899579296504788	0.0122243336588497	134389689	180527742	1	2	1	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
6	14	487	143	0.0196679787173904	0.012743703377377	7	0.00899579296504788	0.0122243336588497	393050	76598904	1	2	1	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
6	15	185	20	-0.294459395079332	0.330753373698919	5	-0.277823543971349	0.282269926682499	76599050	117648150	0.414999645805024	1	0	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
6	16	339	59	0.0163762984672405	0.00158819225216308	7	0.00899579296504788	0.0122243336588497	117648552	170799000	1	2	1	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
7	17	236	44	0.0353040620225355	0.0257630709638581	7	0.00899579296504788	0.0122243336588497	330822	53722850	1	2	1	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
7	18	65	9	-0.32877485220115	0.629121640420897	4	-0.323349647179398	NA	53723000	55270550	0.414999645805024	1	0	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
7	19	617	77	-0.0211527359299874	0.0176787427444825	7	0.00899579296504788	0.0122243336588497	55270600	158451100	1	2	1	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
8	20	119	28	-0.348345274912675	0.317312985466066	1	-0.370155522814757	0.317312985466066	565219	38858484	0.414999645805024	1	0	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
8	21	238	42	0.00723687969201068	0.00683185127198439	7	0.00899579296504788	0.0122243336588497	38858550	145742900	1	2	1	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
9	22	714	114	-0.0417691528951886	0.00495203654001857	6	-0.056238851705058	0.023649508189393	421980	139820450	1	2	1	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
10	23	471	72	0.0292072879347366	0.00876926667587592	7	0.00899579296504788	0.0122243336588497	1510100	134199067	1	2	1	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
11	24	792	120	-0.00803996374032091	0.0186017618602462	7	0.00899579296504788	0.0122243336588497	532550	133495676	1	2	1	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
12	25	340	79	-0.320501001153395	0.279672979895929	3	-0.323349647179398	0.270966355612375	394550	22968500	0.414999645805024	1	0	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
12	26	632	89	0.0204099386107697	0.00866968504372425	7	0.00899579296504788	0.0122243336588497	25362838	133263825	1	2	1	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
13	27	534	65	0.0280503645650079	0.00231329273944351	7	0.00899579296504788	0.0122243336588497	21004834	112722350	1	2	1	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
14	28	287	57	0.0430635723911836	0.0136867072090474	7	0.00899579296504788	0.0122243336588497	19487550	105905950	1	2	1	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
15	29	477	59	-0.0232558904538778	0.0286139521591894	7	0.00899579296504788	0.0122243336588497	20488633	101094335	1	2	1	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
16	30	805	101	-0.00910471641258214	0.0266682438263453	7	0.00899579296504788	0.0122243336588497	115072	89882900	1	2	1	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
17	31	1107	168	-0.00515938728173795	0.00701771446710149	7	0.00899579296504788	0.0122243336588497	114669	80783009	1	2	1	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
18	32	275	38	-0.0077200544479003	0.0152527141150959	7	0.00899579296504788	0.0122243336588497	724500	74463500	1	2	1	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
19	33	986	143	-0.0808839002298514	0.0201025928217	6	-0.056238851705058	0.023649508189393	1207020	58288300	1	2	1	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
20	34	428	72	-0.000205334910872462	-0.00323997070137238	7	0.00899579296504788	0.0122243336588497	345864	62922700	1	2	1	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
21	35	227	52	0.0174330359105126	0.0173862156903723	7	0.00899579296504788	0.0122243336588497	10995995	45660835	1	2	1	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
22	36	303	37	0.0162700163298048	0.0126026563757002	7	0.00899579296504788	0.0122243336588497	16345950	50705383	1	2	1	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
23	37	711	1	0.0264408650915137	0.420542462725423	8	0.00899579296504788	NA	451000	149924850	1	1	NA	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
24	38	87	2	-0.0195464595748752	0.0132342881564422	8	0.00899579296504788	NA	2655375	22930850	1	1	NA	"04-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.414999645805024	1.91286175232652
1	1	696	79	0.0897804697283933	0.00733056838949469	13	0.0851618134085821	0.012833163024513	2487995	72748313	0.47336387823093	4	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
1	2	66	7	-0.577098197621943	0.920899350525332	3	-0.605911506364341	NA	75413622	102237950	NA	2	NA	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
1	3	215	23	0.107750797679328	0.0291220664214319	13	0.0851618134085821	0.012833163024513	105976700	156452500	0.47336387823093	4	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
1	4	173	20	-0.34131071369276	0.775465895423263	7	-0.34131071369276	0.775465895423263	156785550	190734150	0.320091702396658	3	0	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
1	5	104	16	0.113059562354613	0.041389937518382	13	0.0851618134085821	0.012833163024513	193091458	206945738	0.47336387823093	4	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
1	6	129	16	-0.535584361888768	1.64159093728557	4	-0.509919731767397	1.69742107933208	209632450	242509050	0.490404706564209	2	0	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
1	7	31	2	0.296200670398259	-0.0798107557425313	15	0.296200670398259	NA	243431131	245978100	0.490404706564209	5	NA	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
2	8	207	42	0.0281355564418235	0.012103777550536	11	0.0174179743007697	0.0196526046865595	4562400	34654100	0.273898706996609	5	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
2	9	215	30	-0.497159344577923	1.53274574691358	4	-0.509919731767397	1.69742107933208	36353114	79525176	0.490404706564209	2	0	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
2	10	771	95	0.0681405246156443	0.0134886762918586	13	0.0851618134085821	0.012833163024513	81421464	242982350	0.47336387823093	4	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
3	11	1166	161	0.0745860503189149	0.0126569264296422	13	0.0851618134085821	0.012833163024513	1449900	197354781	0.47336387823093	4	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
4	12	629	102	-0.113226165936121	0.10096565911985	8	-0.113226165936121	0.10096565911985	1402580	190262600	0.313435740373645	4	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
5	13	311	82	0.0171401657928085	0.0273779960208269	11	0.0174179743007697	0.0196526046865595	218356	62836850	0.273898706996609	5	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
5	14	250	32	-0.624086138691524	1.57876667229018	2	-0.605911506364341	1.55125017998117	67151613	133908500	0.490404706564209	2	0	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
5	15	308	61	-0.00865120735210051	0.00977844929884995	11	0.0174179743007697	0.0196526046865595	134389650	180527742	0.273898706996609	5	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
6	16	488	143	0.101959451609071	0.0254835901124689	13	0.0851618134085821	0.012833163024513	393175	76599050	0.47336387823093	4	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
6	17	189	20	-0.506148973870425	1.92410385727831	4	-0.509919731767397	1.69742107933208	79720929	117649556	0.490404706564209	2	0	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
6	18	334	59	0.0842710339318512	-0.0029349043703067	13	0.0851618134085821	0.012833163024513	117649850	170798983	0.47336387823093	4	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
7	19	235	44	0.0409374184990491	0.0196251078461487	11	0.0174179743007697	0.0196526046865595	330745	52529100	0.273898706996609	5	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
7	20	85	12	-0.513334866581337	2.06033276038006	5	-0.509919731767397	NA	53722850	57669900	NA	2	NA	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
7	21	269	45	0.0342772233947979	0.00781625309261104	11	0.0174179743007697	0.0196526046865595	61969026	138883600	0.273898706996609	5	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
7	22	106	1	-0.485155940359041	1.86932060339279	5	-0.509919731767397	NA	139338133	140624550	NA	2	NA	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
7	23	223	28	0.0946126984504291	0.0582028412928856	13	0.0851618134085821	0.012833163024513	144662674	158451100	0.47336387823093	4	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
8	24	119	28	-0.680431704996162	1.59143051430046	1	-0.680431704996162	1.59143051430046	565100	38858431	0.490404706564209	2	0	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
8	25	238	42	0.073981838631361	-0.00849693735197714	13	0.0851618134085821	0.012833163024513	38858550	145743050	0.47336387823093	4	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
9	26	714	114	-0.0394804670588428	0.00477474861676837	9	-0.0448880806433477	0.00468654951417646	421860	139820500	0.365278452330305	4	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
10	27	471	72	0.0441711246429855	0.00955531449832437	11	0.0174179743007697	0.0196526046865595	1509900	134199000	0.273898706996609	5	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
11	28	792	120	0.0344071651158278	0.0386409674643364	11	0.0174179743007697	0.0196526046865595	532500	133495676	0.273898706996609	5	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
12	29	350	81	-0.599418085039461	1.5463214827279	2	-0.605911506364341	1.55125017998117	394650	25398392	0.490404706564209	2	0	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
12	30	622	87	0.0108757616929863	0.0182803139875068	11	0.0174179743007697	0.0196526046865595	27330516	133263825	0.273898706996609	5	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
13	31	348	35	0.0607818556655877	0.00227784673184363	13	0.0851618134085821	0.012833163024513	21004600	55384700	0.47336387823093	4	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
13	32	86	4	-0.398676256188644	0.944758212310762	6	-0.398676256188644	NA	67591750	90823050	NA	2	NA	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
13	33	100	26	0.102792334192815	0.00287442482589233	13	0.0851618134085821	0.012833163024513	92901981	112722350	0.47336387823093	4	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
14	34	287	57	0.0659674420045737	0.00712383786827929	13	0.0851618134085821	0.012833163024513	19487500	105906073	0.47336387823093	4	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
15	35	477	59	0.0385110196790909	0.0421491565100614	11	0.0174179743007697	0.0196526046865595	20488700	101094335	0.273898706996609	5	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
16	36	592	61	-0.00408826060481411	0.0171281249231938	11	0.0174179743007697	0.0196526046865595	115072	80160850	0.273898706996609	5	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
16	37	74	16	0.367648547530422	0.270012877455711	16	0.367648547530422	0.270012877455711	81819486	82113471	0.490404706564209	5	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
16	38	139	24	-0.0650052767215041	0.00421301129752529	9	-0.0448880806433477	0.00468654951417646	82113550	89883000	0.365278452330305	4	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
17	39	1107	168	0.0746705208416082	0.00479292346166504	13	0.0851618134085821	0.012833163024513	114669	80783009	0.47336387823093	4	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
18	40	275	38	0.105348529240319	0.0375732116763668	13	0.0851618134085821	0.012833163024513	724385	74463500	0.47336387823093	4	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
19	41	594	85	-0.047917854250171	3.10033155904659	10	-0.0448880806433477	3.10033155904659	1206900	15376216	0.490404706564209	4	0	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
19	42	392	58	-0.0208178211824154	0.0250146290264735	11	0.0174179743007697	0.0196526046865595	15376464	58288300	0.273898706996609	5	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
20	43	428	72	0.0411315198813059	-0.00539693207968041	11	0.0174179743007697	0.0196526046865595	345864	62922700	0.273898706996609	5	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
21	44	227	52	0.120000328581086	0.0285642612739532	13	0.0851618134085821	0.012833163024513	10995994	45660835	0.47336387823093	4	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
22	45	303	37	0.124626480873794	-0.00130595214931903	13	0.0851618134085821	0.012833163024513	16345971	50705382	0.47336387823093	4	2	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
23	46	711	1	0.0128778386711836	0.39842453703185	12	0.0174179743007697	NA	451050	149924850	0.412110597068956	2	NA	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
24	47	87	2	0.083619647723293	0.0819728564897608	14	0.0851618134085821	NA	2655250	22930850	0.490404706564209	2	NA	"03-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.490404706564209	3.68947556433742
1	1	1408	162	-0.340557634627444	0.0481211260313101	2	-0.344477242520929	0.0351924842778218	2488050	245978100	1	2	1	"02-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0	2
2	2	1185	166	-0.300012353439622	0.0374647828288247	3	-0.301178426914142	0.0488961798138938	4562400	242982324	1	2	1	"02-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0	2
3	3	1163	160	-0.218517942143535	0.0227938020070765	4	-0.240215487656656	0.0394950673357749	1449872	197354781	1	2	1	"02-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0	2
4	4	629	102	-0.238094667131105	0.0349276672592516	4	-0.240215487656656	0.0394950673357749	1402580	190262600	1	2	1	"02-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0	2
5	5	864	173	-0.332322456299447	0.0531197103959296	2	-0.344477242520929	0.0351924842778218	218356	180527750	1	2	1	"02-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0	2
6	6	1008	221	-0.21807601846181	0.0422227364827251	4	-0.240215487656656	0.0394950673357749	393050	170798983	1	2	1	"02-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0	2
7	7	917	130	-0.304265112222218	0.0454438431704632	3	-0.301178426914142	0.0488961798138938	330700	158451100	1	2	1	"02-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0	2
8	8	354	70	-0.312454215120044	0.122764094982737	3	-0.301178426914142	0.0488961798138938	565150	145742900	1	2	1	"02-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0	2
9	9	710	114	-0.326847320571973	0.0396880524021521	2	-0.344477242520929	0.0351924842778218	422000	139820450	1	2	1	"02-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0	2
10	10	469	72	-0.131578280914944	0.017164687126577	6	-0.127036494765525	0.017164687126577	1510100	134199095	0.202098731724615	3	1	"02-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0	2
11	11	788	119	-0.336205334086711	0.0364410000321004	2	-0.344477242520929	0.0351924842778218	532550	133495676	1	2	1	"02-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0	2
12	12	969	168	-0.256408649852113	0.0576949653078622	4	-0.240215487656656	0.0394950673357749	394750	133263825	1	2	1	"02-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0	2
13	13	531	65	-0.302867507637621	0.0356724570735926	3	-0.301178426914142	0.0488961798138938	21004600	112722400	1	2	1	"02-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0	2
14	14	287	57	-0.23539370548305	0.0454047855791185	4	-0.240215487656656	0.0394950673357749	19487500	105906073	1	2	1	"02-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0	2
15	15	476	59	-0.340441850594163	0.011551850571898	2	-0.344477242520929	0.0351924842778218	20488725	101094335	1	2	1	"02-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0	2
16	16	799	101	-0.336187632313551	0.0174510879405002	2	-0.344477242520929	0.0351924842778218	115072	89883000	1	2	1	"02-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0	2
17	17	1102	168	-0.260965005987728	0.0268826039951854	4	-0.240215487656656	0.0394950673357749	114669	80783009	1	2	1	"02-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0	2
18	18	273	37	-0.369800486716654	0.0333550548223998	2	-0.344477242520929	0.0351924842778218	724350	74463500	1	2	1	"02-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0	2
19	19	985	143	-0.363905327722273	0.0209235453588502	2	-0.344477242520929	0.0351924842778218	1207037	58288300	1	2	1	"02-IM5_P-0004910-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0	2
